;PID;area;price;MS.SubClass;MS.Zoning;Lot.Frontage;Lot.Area;Street;Alley;Lot.Shape;Land.Contour;Utilities;Lot.Config;Land.Slope;Neighborhood;Condition.1;Condition.2;Bldg.Type;House.Style;Overall.Qual;Overall.Cond;Year.Built;Year.Remod.Add;Roof.Style;Roof.Matl;Exterior.1st;Exterior.2nd;Mas.Vnr.Type;Mas.Vnr.Area;Exter.Qual;Exter.Cond;Foundation;Bsmt.Qual;Bsmt.Cond;Bsmt.Exposure;BsmtFin.Type.1;BsmtFin.SF.1;BsmtFin.Type.2;BsmtFin.SF.2;Bsmt.Unf.SF;Total.Bsmt.SF;Heating;Heating.QC;Central.Air;Electrical;X1st.Flr.SF;X2nd.Flr.SF;Low.Qual.Fin.SF;Bsmt.Full.Bath;Bsmt.Half.Bath;Full.Bath;Half.Bath;Bedroom.AbvGr;Kitchen.AbvGr;Kitchen.Qual;TotRms.AbvGrd;Functional;Fireplaces;Fireplace.Qu;Garage.Type;Garage.Yr.Blt;Garage.Finish;Garage.Cars;Garage.Area;Garage.Qual;Garage.Cond;Paved.Drive;Wood.Deck.SF;Open.Porch.SF;Enclosed.Porch;X3Ssn.Porch;Screen.Porch;Pool.Area;Pool.QC;Fence;Misc.Feature;Misc.Val;Mo.Sold;Yr.Sold;Sale.Type;Sale.Condition
771;40770;1080;95000;50;RM;44;5914;Pave;Grvl;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Norm;Norm;1Fam;1.5Fin;5;9;1890;1996;Gable;CompShg;Wd Sdng;HdBoard;None;0;TA;TA;BrkTil;Fa;TA;No;Unf;0;Unf;0;684;684;GasA;Gd;Y;SBrkr;684;396;0;0;0;1;0;3;1;Gd;5;Typ;0;NA;NA;NA;NA;0;0;NA;NA;N;0;165;30;0;0;0;NA;NA;NA;0;9;2008;WD ;Normal
772;40771;1200;177500;20;RL;105;11249;Pave;NA;IR2;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;1Story;6;5;1995;1995;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;Gd;PConc;Gd;Gd;No;ALQ;334;BLQ;544;322;1200;GasA;Ex;Y;SBrkr;1200;0;0;1;0;2;0;3;1;Gd;6;Typ;0;NA;Attchd;1995;RFn;2;521;TA;TA;Y;0;26;0;0;0;0;NA;NA;NA;0;8;2007;WD ;Normal
773;40772;896;105000;20;RH;80;11622;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Feedr;Norm;1Fam;1Story;5;6;1961;1961;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;CBlock;TA;TA;No;Rec;468;LwQ;144;270;882;GasA;TA;Y;SBrkr;896;0;0;0;0;1;0;2;1;TA;5;Typ;0;NA;Attchd;1961;Unf;1;730;TA;TA;Y;140;0;0;0;120;0;NA;MnPrv;NA;0;6;2010;WD ;Normal
774;40773;793;113000;30;RL;80;8480;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;1Fam;1Story;5;6;1945;1950;Gable;CompShg;MetalSd;MetalSd;None;0;TA;Gd;CBlock;TA;TA;No;BLQ;700;Unf;0;93;793;GasA;TA;Y;SBrkr;793;0;0;1;0;1;0;2;1;Fa;4;Typ;0;NA;Detchd;1945;Unf;1;240;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;8;2009;WD ;Normal
775;40774;1838;185000;90;RM;83;10126;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;CollgCr;Norm;Norm;Duplex;SFoyer;6;5;1997;1998;Gable;CompShg;VinylSd;VinylSd;None;0;TA;Gd;PConc;Gd;TA;Gd;GLQ;1593;LwQ;162;83;1838;GasA;Ex;Y;SBrkr;1838;0;0;2;0;2;0;2;2;TA;8;Typ;0;NA;Attchd;1998;Unf;3;721;TA;TA;Y;160;67;0;0;0;0;NA;NA;NA;0;7;2008;WD ;Abnorml
776;40775;1563;245000;20;RL;78;10206;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;1Fam;1Story;8;5;2007;2007;Gable;CompShg;VinylSd;VinylSd;Stone;468;TA;TA;PConc;Gd;TA;No;GLQ;33;Unf;0;1530;1563;GasA;Ex;Y;SBrkr;1563;0;0;0;0;2;0;3;1;Gd;6;Typ;1;Gd;Attchd;2007;RFn;3;758;TA;TA;Y;144;99;0;0;0;0;NA;NA;NA;0;10;2008;WD ;Normal
777;40776;1888;190000;20;RL;137;16492;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;NAmes;PosA;Norm;1Fam;1Story;6;6;1966;2002;Gable;CompShg;BrkFace;Plywood;None;0;Gd;TA;CBlock;TA;TA;No;ALQ;247;Rec;713;557;1517;GasA;Ex;Y;SBrkr;1888;0;0;0;0;2;1;2;1;Gd;6;Mod;1;Gd;Attchd;1966;Fin;2;578;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;6;2010;WD ;Normal
778;40777;1668;140000;50;RL;80;9600;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1.5Fin;6;8;1950;2005;Gable;CompShg;VinylSd;VinylSd;None;0;TA;Gd;CBlock;TA;TA;No;BLQ;120;Unf;0;736;856;GasA;Ex;Y;SBrkr;1112;556;0;0;0;1;1;3;1;TA;6;Min2;0;NA;Attchd;1950;Unf;1;271;TA;TA;Y;0;0;0;0;0;0;NA;MnPrv;NA;0;9;2009;WD ;Normal
779;40778;2373;258000;60;RL;96;11631;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Norm;1Fam;2Story;8;5;2004;2005;Gable;CompShg;VinylSd;VinylSd;BrkFace;236;Gd;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;1052;1052;GasA;Ex;Y;SBrkr;1052;1321;0;0;0;2;1;4;1;Gd;9;Typ;1;Gd;BuiltIn;2004;Fin;3;632;TA;TA;Y;120;46;0;0;0;0;NA;NA;NA;0;6;2006;New;Partial
780;40779;936;140000;120;RM;62;6710;Pave;NA;IR1;Lvl;AllPub;FR3;Gtl;Mitchel;Norm;Norm;TwnhsE;SFoyer;6;5;1996;1997;Gable;CompShg;VinylSd;VinylSd;BrkFace;134;TA;TA;PConc;Ex;TA;Av;Rec;16;GLQ;904;0;920;GasA;Ex;Y;SBrkr;936;0;0;2;0;0;1;0;1;TA;3;Typ;0;NA;Attchd;1996;Fin;2;460;TA;TA;Y;0;40;0;0;0;0;NA;NA;NA;0;6;2007;WD ;Normal
781;40780;1329;176000;20;RL;NA;12285;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;7;6;1960;1960;Gable;CompShg;Plywood;Plywood;BrkFace;128;TA;TA;CBlock;TA;TA;No;BLQ;544;Unf;0;785;1329;GasA;Gd;Y;SBrkr;1329;0;0;0;0;1;1;3;1;TA;5;Typ;2;Gd;Attchd;1960;Unf;2;441;TA;TA;Y;0;0;203;0;0;0;NA;NA;NA;0;8;2009;WD ;Normal
782;40781;2826;334000;60;RL;105;11025;Pave;NA;Reg;HLS;AllPub;Inside;Mod;NoRidge;Norm;Norm;1Fam;2Story;8;5;1992;1993;Gable;CompShg;HdBoard;ImStucc;BrkFace;692;Gd;TA;PConc;Ex;TA;Gd;GLQ;1118;Unf;0;216;1334;GasA;Ex;Y;SBrkr;1520;1306;0;1;0;2;1;3;1;Gd;9;Typ;3;TA;Attchd;1992;RFn;3;888;TA;TA;Y;177;208;186;0;0;0;NA;NA;NA;0;10;2006;WD ;Normal
783;40782;1017;114000;50;RM;69;9143;Pave;Grvl;Reg;Lvl;AllPub;Corner;Gtl;OldTown;Norm;Norm;1Fam;1.5Fin;5;7;1900;2003;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;346;346;GasA;Ex;Y;SBrkr;709;308;0;0;0;1;0;2;1;TA;5;Typ;0;NA;Detchd;1961;Unf;1;308;TA;TA;N;0;0;139;0;0;0;NA;NA;NA;0;5;2008;WD ;Normal
784;40783;1719;324000;120;RL;32;10846;Pave;NA;IR1;Lvl;AllPub;CulDSac;Gtl;Veenker;Norm;Norm;TwnhsE;1Story;8;5;1993;1993;Gable;CompShg;BrkFace;BrkFace;None;0;Gd;TA;PConc;Gd;TA;Gd;GLQ;1619;Unf;0;100;1719;GasA;Ex;Y;SBrkr;1719;0;0;2;0;1;1;1;1;Gd;6;Typ;2;Gd;Attchd;1993;Fin;2;473;TA;TA;Y;122;30;0;0;0;0;NA;NA;NA;0;5;2008;Con;Normal
785;40784;2596;342643;60;RL;111;16259;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;NridgHt;Norm;Norm;1Fam;2Story;9;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;Stone;370;TA;TA;PConc;Ex;Gd;Av;Unf;0;Unf;0;1249;1249;GasA;Ex;Y;SBrkr;1249;1347;0;0;0;3;1;4;1;Gd;9;Typ;0;NA;Attchd;2006;RFn;3;840;TA;TA;Y;240;154;0;0;0;0;NA;NA;NA;0;9;2006;New;Partial
786;40785;1120;129000;20;RL;85;6970;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;Sawyer;Feedr;Norm;1Fam;1Story;4;5;1961;1961;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;CBlock;TA;TA;No;ALQ;932;Unf;0;108;1040;GasA;TA;Y;SBrkr;1120;0;0;1;0;1;1;3;1;Fa;5;Typ;0;NA;Attchd;1961;RFn;2;544;TA;TA;Y;168;0;0;0;0;0;NA;NA;Shed;400;5;2007;WD ;Normal
787;40786;1190;132500;90;RL;70;7728;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;Duplex;SLvl;5;6;1962;1962;Hip;CompShg;Wd Sdng;Wd Sdng;BrkFace;120;TA;TA;CBlock;TA;TA;Av;ALQ;803;Unf;0;303;1106;GasA;TA;Y;SBrkr;1190;0;0;1;0;1;0;3;1;TA;6;Typ;0;NA;Attchd;1962;Unf;2;540;TA;TA;Y;0;18;0;0;0;0;NA;GdWo;NA;0;5;2006;WD ;Normal
788;40787;1960;216500;60;RL;NA;7851;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;2Story;6;5;2002;2002;Gable;CompShg;VinylSd;VinylSd;;NA;Gd;TA;PConc;Gd;TA;No;GLQ;625;Unf;0;235;860;GasA;Ex;Y;SBrkr;860;1100;0;1;0;2;1;4;1;Gd;8;Typ;2;TA;BuiltIn;2002;Fin;2;440;TA;TA;Y;288;48;0;0;0;0;NA;NA;NA;0;5;2010;WD ;Normal
789;40788;1179;182000;120;RL;38;4740;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;StoneBr;Norm;Norm;TwnhsE;1Story;8;5;1988;1988;Gable;CompShg;CemntBd;CmentBd;None;0;Gd;TA;CBlock;Gd;TA;Gd;GLQ;248;Unf;0;918;1166;GasA;Gd;Y;SBrkr;1179;0;0;1;0;2;0;2;1;TA;5;Typ;0;NA;Attchd;1988;RFn;2;480;TA;TA;Y;0;108;0;0;135;0;NA;NA;NA;0;10;2007;WD ;Normal
790;40789;990;156000;20;RL;43;13568;Pave;NA;IR2;Lvl;AllPub;CulDSac;Gtl;CollgCr;Norm;Norm;1Fam;1Story;5;5;1995;1995;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;PConc;Gd;TA;No;ALQ;716;Unf;0;274;990;GasA;Ex;Y;SBrkr;990;0;0;0;1;1;0;3;1;TA;5;Typ;0;NA;Attchd;1996;Unf;2;576;TA;TA;Y;224;0;0;0;0;0;NA;NA;NA;0;7;2006;WD ;Normal
791;40790;981;143250;20;RL;NA;10530;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;NAmes;Norm;Norm;1Fam;1Story;6;5;1971;1971;Hip;CompShg;Plywood;Plywood;None;0;TA;TA;CBlock;TA;TA;No;ALQ;282;LwQ;35;664;981;GasA;TA;Y;SBrkr;981;0;0;1;0;1;1;3;1;TA;5;Typ;0;NA;Detchd;1979;Unf;2;576;TA;TA;Y;0;312;40;0;0;0;NA;NA;NA;0;3;2007;WD ;Normal
792;40791;935;137000;20;RL;NA;13526;Pave;NA;IR1;Lvl;AllPub;CulDSac;Gtl;Sawyer;Norm;Norm;1Fam;1Story;5;6;1965;1965;Hip;CompShg;HdBoard;Plywood;BrkFace;114;TA;TA;CBlock;TA;TA;No;BLQ;560;LwQ;375;0;935;GasA;TA;Y;SBrkr;935;0;0;1;0;1;0;3;1;TA;5;Typ;0;NA;Attchd;1965;Unf;1;288;TA;TA;Y;180;0;0;0;0;0;NA;MnPrv;NA;0;11;2006;WD ;Normal
793;40792;803;87000;45;RM;50;5000;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;IDOTRR;RRAe;Norm;1Fam;1.5Unf;5;6;1941;1950;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;CBlock;TA;TA;Av;BLQ;116;Unf;0;604;720;GasA;Po;N;FuseF;803;0;0;0;0;1;0;2;1;TA;5;Typ;0;NA;Detchd;1941;Unf;2;360;TA;TA;Y;0;0;244;0;0;0;NA;NA;NA;0;12;2007;WD ;Normal
794;40793;1392;121500;20;RL;NA;11341;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Norm;1Fam;1Story;5;6;1957;1996;Hip;CompShg;Wd Sdng;Wd Sdng;BrkFace;180;TA;TA;CBlock;Gd;TA;No;ALQ;1302;Unf;0;90;1392;GasA;TA;Y;SBrkr;1392;0;0;1;0;1;1;3;1;TA;5;Mod;1;Gd;Detchd;1957;Unf;2;528;TA;TA;Y;0;0;0;0;95;0;NA;NA;NA;0;5;2010;WD ;Normal
795;40794;630;80000;180;RM;21;1477;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;MeadowV;Norm;Norm;TwnhsE;SFoyer;4;4;1970;1970;Gable;CompShg;CemntBd;CmentBd;None;0;TA;TA;CBlock;Gd;TA;Av;GLQ;509;Unf;0;121;630;GasA;TA;Y;SBrkr;630;0;0;1;0;1;0;1;1;TA;3;Typ;0;NA;Attchd;1970;Unf;1;286;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;4;2009;WD ;Normal
796;40795;1640;131000;20;RL;100;21370;Pave;NA;Reg;Lvl;AllPub;FR2;Gtl;Sawyer;Norm;Norm;1Fam;1Story;5;5;1950;1950;Gable;CompShg;Wd Sdng;MetalSd;None;0;TA;TA;Slab;NA;NA;NA;NA;0;NA;0;0;0;GasA;TA;Y;FuseA;1640;0;0;0;0;1;0;3;1;TA;7;Min1;1;Gd;Attchd;1950;RFn;2;394;TA;TA;Y;0;0;225;0;0;0;NA;NA;Shed;600;6;2006;WD ;Normal
797;40796;2048;301000;60;FV;NA;8010;Pave;Pave;IR1;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;1Fam;2Story;8;5;2003;2004;Hip;CompShg;CemntBd;CmentBd;None;0;Gd;TA;PConc;Ex;TA;No;GLQ;964;Unf;0;90;1054;GasA;Ex;Y;SBrkr;1072;976;0;1;0;2;1;3;1;Gd;8;Typ;2;Gd;Detchd;2003;Unf;2;552;TA;TA;Y;0;48;0;0;180;0;NA;NA;NA;0;8;2007;WD ;Normal
798;40797;1852;252678;60;FV;72;8640;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;1Fam;2Story;7;5;2009;2009;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;PConc;Gd;TA;No;GLQ;822;Unf;0;78;900;GasA;Ex;Y;SBrkr;932;920;0;1;0;2;1;3;1;Gd;7;Typ;1;TA;Attchd;2009;RFn;2;644;TA;TA;Y;168;108;0;0;0;0;NA;NA;NA;0;7;2009;New;Partial
799;40798;1995;237000;60;RL;90;11250;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;CollgCr;Norm;Norm;1Fam;2Story;7;5;1995;1996;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;Gd;PConc;Gd;Gd;Av;GLQ;685;Unf;0;245;930;GasA;Ex;Y;SBrkr;950;1045;0;1;0;2;1;4;1;Gd;8;Typ;1;TA;Attchd;1995;RFn;2;610;TA;TA;Y;275;170;0;0;0;0;NA;NA;NA;0;7;2006;WD ;Normal
800;40799;1362;163000;20;RL;80;10197;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NAmes;Norm;Norm;1Fam;1Story;6;5;1961;1961;Gable;CompShg;WdShing;Wd Shng;BrkCmn;491;TA;TA;CBlock;TA;TA;No;ALQ;288;Rec;374;700;1362;GasA;TA;Y;SBrkr;1362;0;0;1;0;1;1;3;1;TA;6;Typ;1;TA;Attchd;1961;Unf;2;504;TA;TA;Y;0;20;0;0;0;0;NA;NA;NA;0;6;2008;COD;Normal
801;40800;1538;260000;20;RL;74;8847;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Somerst;Norm;Norm;1Fam;1Story;8;5;2005;2005;Gable;CompShg;VinylSd;VinylSd;BrkFace;148;Gd;TA;PConc;Gd;TA;Av;GLQ;769;Unf;0;769;1538;GasA;Ex;Y;SBrkr;1538;0;0;1;0;2;0;3;1;Gd;7;Typ;0;NA;Attchd;2005;RFn;2;484;TA;TA;Y;146;40;0;0;0;0;NA;NA;NA;0;12;2007;WD ;Normal
802;40801;1487;113000;50;RL;52;8741;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Edwards;Norm;Norm;1Fam;1.5Fin;6;4;1945;1950;Gable;CompShg;VinylSd;VinylSd;None;0;TA;TA;CBlock;TA;Fa;No;LwQ;94;Unf;0;641;735;GasA;TA;Y;FuseA;798;689;0;0;0;1;1;3;1;TA;7;Typ;1;Gd;Detchd;1949;Unf;1;220;TA;TA;Y;0;140;0;0;0;0;NA;MnPrv;NA;0;4;2010;WD ;Normal
803;40802;3279;538000;60;RL;47;53504;Pave;NA;IR2;HLS;AllPub;CulDSac;Mod;StoneBr;Norm;Norm;1Fam;2Story;8;5;2003;2003;Hip;CompShg;CemntBd;Wd Shng;BrkFace;603;Ex;TA;PConc;Gd;TA;Gd;ALQ;1416;Unf;0;234;1650;GasA;Ex;Y;SBrkr;1690;1589;0;1;0;3;1;4;1;Ex;12;Mod;1;Gd;BuiltIn;2003;Fin;3;841;TA;TA;Y;503;36;0;0;210;0;NA;NA;NA;0;6;2010;WD ;Normal
804;40803;987;85400;160;RM;21;1680;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;BrDale;Norm;Norm;Twnhs;2Story;6;5;1971;1971;Gable;CompShg;HdBoard;HdBoard;BrkFace;232;TA;TA;CBlock;TA;TA;No;ALQ;387;Unf;0;96;483;GasA;TA;Y;SBrkr;483;504;0;0;0;1;1;2;1;TA;4;Typ;0;NA;Detchd;1971;Unf;1;264;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;7;2008;COD;Abnorml
805;40804;1797;213500;60;RL;79;9245;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;7;5;2006;2006;Gable;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;939;939;GasA;Ex;Y;SBrkr;939;858;0;0;0;2;1;3;1;Gd;8;Typ;0;NA;Attchd;2006;RFn;2;639;TA;TA;Y;144;53;0;0;0;0;NA;NA;NA;0;4;2007;WD ;Normal
806;40805;1512;231000;70;RL;54;7609;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;Crawfor;Norm;Norm;1Fam;2Story;8;9;1925;1997;Gable;CompShg;Stucco;Stucco;None;0;Gd;Gd;PConc;Fa;TA;No;ALQ;406;Unf;0;392;798;GasA;Ex;Y;SBrkr;798;714;0;1;0;2;0;3;1;Gd;7;Typ;1;Gd;Detchd;1925;Unf;1;180;TA;TA;P;85;16;41;0;0;0;NA;GdPrv;NA;0;6;2008;WD ;Normal
807;40806;1663;192500;60;RL;67;12774;Pave;NA;Reg;Lvl;AllPub;FR2;Gtl;SawyerW;Norm;Norm;1Fam;2Story;7;5;2003;2004;Gable;CompShg;VinylSd;VinylSd;BrkFace;95;Gd;TA;PConc;Gd;TA;Av;Unf;0;Unf;0;835;835;GasA;Ex;Y;SBrkr;835;828;0;0;0;2;1;3;1;Gd;8;Typ;0;NA;Attchd;2003;RFn;2;478;TA;TA;Y;168;68;0;0;0;0;NA;NA;NA;0;7;2008;WD ;Normal
808;40807;747;79900;30;RL;52;5825;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;BrkSide;Norm;Norm;1Fam;1Story;4;5;1926;1953;Gable;CompShg;MetalSd;MetalSd;BrkFace;108;TA;Gd;PConc;Fa;TA;Mn;Unf;0;Unf;0;600;600;GasA;Gd;Y;SBrkr;747;0;0;0;0;1;0;1;1;TA;5;Typ;0;NA;Detchd;1953;Unf;2;528;TA;TA;Y;0;0;32;0;0;0;NA;NA;NA;0;6;2006;WD ;Normal
809;40808;1633;129000;50;RM;69;11851;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;OldTown;Artery;Norm;1Fam;1.5Fin;5;7;1948;2009;Gable;CompShg;VinylSd;VinylSd;None;0;TA;Gd;BrkTil;TA;TA;No;BLQ;780;Unf;0;247;1027;GasA;Ex;Y;SBrkr;1027;606;0;0;0;1;0;3;1;Gd;7;Typ;1;Gd;Detchd;1948;Unf;1;240;TA;TA;Y;0;100;126;0;0;0;NA;NA;NA;0;6;2010;WD ;Normal
810;40809;1190;166000;20;RL;58;7250;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;1Story;6;5;1993;1993;Gable;CompShg;HdBoard;HdBoard;BrkFace;45;TA;TA;PConc;Gd;TA;No;Unf;0;Unf;0;1181;1181;GasA;Ex;Y;SBrkr;1190;0;0;0;0;2;0;3;1;Gd;6;Typ;1;TA;Attchd;1993;Unf;2;430;TA;TA;Y;0;21;0;0;0;0;NA;NA;NA;0;11;2009;WD ;Normal
811;40810;1628;189000;80;RL;60;8400;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Norm;1Fam;SLvl;7;5;1996;1997;Gable;CompShg;HdBoard;HdBoard;BrkFace;32;TA;TA;PConc;Gd;TA;No;GLQ;284;Unf;0;100;384;GasA;Gd;Y;SBrkr;958;670;0;0;0;2;1;3;1;TA;7;Typ;1;TA;BuiltIn;1996;Fin;2;390;TA;TA;Y;48;72;0;0;0;0;NA;NA;Shed;490;6;2009;WD ;Normal
812;40811;1475;129500;160;RM;41;2665;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;MeadowV;Norm;Norm;TwnhsE;2Story;5;7;1976;1976;Gable;CompShg;CemntBd;CmentBd;None;0;TA;TA;PConc;Gd;TA;No;ALQ;318;Unf;0;232;550;GasA;TA;Y;SBrkr;925;550;0;0;0;2;0;4;1;TA;6;Typ;1;TA;Attchd;1976;Unf;1;336;TA;TA;Y;92;26;0;0;0;0;NA;NA;NA;0;5;2008;WD ;Normal
813;40812;1422;136500;30;RL;54;7223;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;Crawfor;Norm;Norm;1Fam;1Story;5;5;1926;1950;Hip;CompShg;Stucco;Plywood;None;0;TA;TA;PConc;TA;TA;Mn;BLQ;319;Unf;0;971;1290;GasA;TA;Y;SBrkr;1422;0;0;0;0;1;0;3;1;TA;6;Typ;0;NA;Detchd;1973;Unf;1;352;TA;TA;Y;0;0;64;0;0;0;NA;MnPrv;NA;0;4;2007;WD ;Normal
814;40813;1776;192500;60;RL;65;14006;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;CollgCr;Norm;Norm;1Fam;2Story;7;5;2002;2002;Gable;CompShg;VinylSd;VinylSd;BrkFace;144;Gd;TA;PConc;Gd;TA;;Unf;0;Unf;0;936;936;GasA;Ex;Y;SBrkr;936;840;0;0;0;2;1;3;1;Gd;7;Typ;1;TA;Attchd;2002;RFn;2;474;TA;TA;Y;144;96;0;0;0;0;NA;NA;NA;0;2;2006;WD ;Normal
815;40814;1611;250000;20;RL;90;11664;Pave;NA;Reg;Lvl;AllPub;Corner;Gtl;CollgCr;Norm;Norm;1Fam;1Story;7;5;2002;2002;Hip;CompShg;VinylSd;VinylSd;None;0;Gd;TA;PConc;Gd;TA;Av;GLQ;1234;Unf;0;335;1569;GasA;Ex;Y;SBrkr;1611;0;0;1;0;2;0;3;1;Gd;6;Typ;0;NA;Attchd;2002;RFn;3;1231;TA;TA;Y;262;93;0;0;0;0;NA;NA;NA;0;9;2009;WD ;Normal
816;40815;1376;119500;50;RM;50;8600;Pave;NA;Reg;Bnk;AllPub;Inside;Gtl;IDOTRR;Norm;Norm;1Fam;1.5Fin;6;6;1937;1950;Gable;CompShg;MetalSd;MetalSd;None;0;TA;TA;BrkTil;TA;TA;No;Unf;0;Unf;0;780;780;GasA;TA;Y;SBrkr;780;596;0;0;0;2;0;3;1;TA;7;Typ;1;Gd;Detchd;1937;Unf;1;198;TA;TA;N;0;0;0;0;0;0;NA;NA;NA;0;6;2006;WD ;Normal
817;40816;1670;170000;60;RL;NA;13355;Pave;NA;IR1;Lvl;AllPub;Inside;Gtl;NWAmes;Norm;Norm;1Fam;2Story;7;6;1971;1971;Gable;CompShg;HdBoard;HdBoard;None;0;TA;TA;CBlock;Gd;Gd;No;ALQ;583;Unf;0;242;825;GasA;TA;Y;SBrkr;845;825;0;0;0;1;1;4;1;TA;7;Typ;0;NA;Attchd;1971;Fin;2;464;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;5;2008;WD ;Normal
818;40817;2020;404000;20;RL;95;12350;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;NridgHt;Norm;Norm;1Fam;1Story;9;5;2008;2008;Hip;CompShg;VinylSd;VinylSd;Stone;450;Ex;TA;PConc;Ex;TA;Av;GLQ;1232;Unf;0;788;2020;GasA;Ex;Y;SBrkr;2020;0;0;1;0;2;0;3;1;Ex;7;Typ;1;Gd;Attchd;2008;RFn;3;896;TA;TA;Y;192;98;0;0;0;0;NA;NA;NA;0;5;2009;WD ;Normal
819;40818;1432;157000;60;RL;68;8286;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;Mitchel;Norm;Norm;1Fam;2Story;5;7;1977;1977;Gable;CompShg;Plywood;Plywood;None;0;TA;TA;PConc;Gd;TA;No;Rec;531;Unf;0;185;716;GasA;Ex;Y;SBrkr;716;716;0;1;0;1;1;3;1;TA;6;Typ;1;Gd;Attchd;1977;Fin;2;531;TA;TA;Y;0;136;0;0;240;0;NA;GdPrv;NA;0;6;2007;WD ;Normal
820;40819;1091;104000;20;RL;79;7801;Pave;NA;IR1;Lvl;AllPub;Corner;Gtl;Crawfor;Feedr;Norm;1Fam;1Story;6;5;1951;1951;Hip;CompShg;WdShing;Plywood;BrkFace;88;TA;Fa;PConc;TA;TA;No;Rec;500;Unf;0;591;1091;GasA;Fa;N;FuseA;1091;0;0;0;1;1;0;2;1;TA;5;Typ;1;TA;Attchd;1951;Fin;1;344;TA;TA;Y;66;105;0;0;221;0;NA;MnPrv;NA;0;5;2008;WD ;Normal
821;40820;1302;112000;160;RM;21;1680;Pave;NA;Reg;Lvl;AllPub;Inside;Gtl;BrDale;Norm;Norm;Twnhs;2Story;5;5;1971;1971;Gable;CompShg;HdBoard;HdBoard;BrkFace;142;TA;TA;CBlock;TA;TA;No;Unf;0;Unf;0;630;630;GasA;TA;Y;SBrkr;630;672;0;0;0;2;1;3;1;TA;6;Typ;0;NA;Detchd;1991;Unf;1;280;TA;TA;Y;0;0;0;0;0;0;NA;NA;NA;0;5;2009;COD;Abnorml
